round,client_0,client_1,client_2
1,0.38845273530081154,0.8938072533943714,0.322682428430172
2,0.10256302150498543,0.4942829440801571,0.1268876036224158
3,0.07805958153709533,0.3851449725528558,0.09076610273695078
4,0.05958288656325922,0.3076037167547605,0.07358326915435602
5,0.04701754873773704,0.20538495710262886,0.06108922217095244
6,0.039079546654922144,0.1408891557978514,0.04938710728943672
7,0.03301811758207068,0.11197698725244175,0.03855732766290506
8,0.027907026069615745,0.0949918157301652,0.029902088622886524
9,0.0236535298930008,0.08324014336969225,0.023685780198623736
10,0.01996016799839997,0.07449104487657165,0.01921077878923034
11,0.016896574144502952,0.06760654197289394,0.01590008258252688
12,0.014213916210878995,0.06205675192177296,0.01329623330536339
13,0.011930969533129845,0.05744337581862242,0.011240862419599316
14,0.010080114076983936,0.05352785512327384,0.009648320908772934
15,0.008550269920508275,0.04993561562150717,0.008448901843529302
16,0.007304395347813307,0.04677046566771773,0.007544987278221094
17,0.006251705420297748,0.0438331517820748,0.006850954496548038
18,0.005429798062467607,0.041264071457613356,0.00630187246555368
19,0.004785992355397274,0.038878378386680894,0.005605536130040992
20,0.00418979866662994,0.036749554242795475,0.005098047094298122
21,0.003635038683627037,0.03466478649240273,0.004772111802172942
22,0.00314621201184872,0.03281510192662095,0.00451049080921634
23,0.002756151569118383,0.031124373115837958,0.004293040895878432
24,0.0024277157005729217,0.029577392917604018,0.004110037798797577
25,0.0021607838740843968,0.028182008345491994,0.003953146390984699
26,0.0019369236625997085,0.02696007550455248,0.0038181691246184832
27,0.0017525260865647672,0.02584824300944232,0.00370106943950489
28,0.0015953793374050985,0.024818770202378243,0.003598977374655289
29,0.0014553288289197743,0.023908964394090265,0.0035092175399979064
30,0.0013398793477920534,0.023089553647411942,0.003429537074449742
