round,client_0,client_1,client_2
1,0.18975999904416282,0.8311389847969787,0.31734689994361737
2,0.08082964637774875,0.6198623085652845,0.08920616239508955
3,0.052479731371054744,0.5180950055750848,0.05027476650490689
4,0.044514093237949214,0.38064315119638176,0.0323824561908684
5,0.027777663311059166,0.24667602231466826,0.023653924889768262
6,0.024567854678986298,0.18203227845956876,0.0194556542319606
7,0.025921093897724092,0.178345673923692,0.017225935293291993
8,0.016836017007106276,0.11982756814247535,0.013989482784241478
9,0.013619738855791402,0.09849304862385257,0.005645818710271692
10,0.009328664240360423,0.08815084909383473,0.004945724374929949
11,0.023574578199365235,0.29683877938282976,0.01115063674780409
12,0.04433495900612983,0.13533476969685992,0.005963582495839095
13,0.022972296450354108,0.11140879180829472,0.0034489667862604052
14,0.016610199447941426,0.10459114625196131,0.002729937264996384
15,0.022694399242312837,0.08864232358359912,0.002818438623550179
16,0.014527816498568236,0.07394898880641597,0.002281979220296465
17,0.011303121846856017,0.06769845924774452,0.00226988519614186
18,0.006309872056497409,0.0559557125967783,0.0020513716248249836
19,0.008995052247781295,0.05528510307021761,0.002056799346852376
20,0.0050731715705035684,0.04875903172736138,0.0021636787159147724
21,0.01872914899142938,0.04643523025760916,0.001718362278649633
22,0.004926511161633525,0.04136718622832928,0.0014322448680047933
23,0.006854747316286293,0.0326917415433735,0.0014637408511129237
24,0.00414237260913173,0.036239636222092766,0.001769463574940577
25,0.005024754241664426,0.02755342618692555,0.0013306841269022714
26,0.015278668651598801,0.04015095696731575,0.009800201577073833
27,0.0106775670502665,0.03226324921630542,0.01347003788364659
28,0.004902233995158684,0.024889975772839915,0.002471022932076102
29,0.0035397408355906357,0.021940404722627056,0.002782929326073024
30,0.004120244582648384,0.02527645686072387,0.0015437869208779892
