round,client_0,client_1,client_2
1,98.81079162229321,79.20440419108506,98.1950130256792
2,99.2190273340433,81.3532232285562,98.84629698548567
3,99.52076677316293,81.22891138341325,99.38593226646817
4,99.5030173943912,81.69064109394424,99.46036471901749
5,99.80475683351084,89.66435801811402,99.85113509490138
6,98.91728789492367,97.81566329248801,99.72087830294008
7,99.68051118210862,98.13532232285563,99.83252698176405
8,99.8757543485978,98.91671106375422,99.92556754745068
9,99.69826056088037,98.91671106375422,99.96278377372533
10,99.92900248491303,99.34292310424436,99.92556754745068
11,99.80475683351084,79.09785118096254,99.81391886862671
12,99.16577919772807,98.41946368318239,99.94417566058802
13,99.84025559105432,98.86343455869296,99.98139188686267
14,99.8757543485978,98.56153436334576,100.0
15,99.73375931842385,93.46474871248446,99.96278377372533
16,99.89350372736953,99.0587817439176,99.98139188686267
17,99.96450124245652,99.20085242408098,99.98139188686267
18,99.96450124245652,98.59705203338662,99.96278377372533
19,99.94675186368477,99.39619960930563,100.0
20,99.94675186368477,99.23637009412182,100.0
21,99.89350372736953,99.02326407387675,99.96278377372533
22,99.94675186368477,99.57378795950986,100.0
23,99.96450124245652,99.57378795950986,99.98139188686267
24,99.94675186368477,99.50275261942816,100.0
25,99.16577919772807,99.59154679453029,100.0
26,99.8757543485978,99.0587817439176,99.44175660588016
27,99.89350372736953,99.59154679453029,99.96278377372533
28,100.0,99.6803409696324,99.73948641607741
29,100.0,99.6093056295507,99.98139188686267
30,99.94675186368477,99.32516426922395,99.96278377372533
