round,client_0,client_1,client_2
1,0.5438228157180095,1.050433501514078,0.6313498641973659
2,0.25551989535142106,0.8051396210988363,0.2545437178126088
3,0.10703765458225856,0.4885810807957287,0.09576463974138467
4,0.08691241692381295,0.24602271860454517,0.08187019516840392
5,0.07604096354971156,0.1609245663541451,0.0741154562946363
6,0.07099869955135019,0.1294692069597063,0.06970363521350571
7,0.06218680022120999,0.11196983813673084,0.06729169623972274
8,0.058834989990886544,0.10316470276281149,0.06485145997233045
9,0.05314232699017515,0.09151828070089481,0.062147759522000946
10,0.04802880922811683,0.08039592216281514,0.061884301553629804
11,0.042363715846886675,0.07399580486619856,0.05540393963226198
12,0.03959272865870456,0.0678480323785317,0.05580507371183715
13,0.036439049609103484,0.06189203577671657,0.05383763802352787
14,0.03239870757036107,0.0524971999925131,0.052352896776556225
15,0.02943436621976962,0.04807309079534042,0.05150493564383115
16,0.02534396255358901,0.04321344086235901,0.049596645032849024
17,0.02365280761402536,0.03682538098655641,0.04597892715699143
18,0.021540724865041064,0.036148758200732496,0.044001314846545826
19,0.01772135218546851,0.031065038052708868,0.04246605705630816
20,0.016980590372297325,0.028977241806892887,0.039625947912695046
21,0.016475745918445712,0.027089760213959636,0.039635385386645794
22,0.013638185978831712,0.025555649521755194,0.03726051230110044
23,0.012794993397077186,0.022534267089128146,0.03456740941202705
24,0.012227802394755861,0.019783215454305735,0.033210432484608005
25,0.01050815551285768,0.019597560379719523,0.031240605700324164
26,0.00922260654582002,0.016368129122825283,0.028526528968395276
27,0.007812352083738803,0.017505170376113568,0.028191589261692615
28,0.007886640246030302,0.014740168686298523,0.025677408883635552
29,0.006811257518830638,0.01389306139885802,0.023923251937419454
30,0.005417526050638245,0.012911570192061428,0.022179141813130288
