round,client_0,client_1,client_2
1,82.26837060702876,59.101402947966605,69.81764049125418
2,95.75789847355342,78.72491564553366,96.46445850390771
3,96.9471068512602,86.57432072456047,97.22739114253814
4,97.28434504792332,93.74889007281122,97.35764793449945
5,97.67483138090168,95.31166755460842,97.729810197246
6,97.87007454739084,96.05753862546617,97.50651283959807
7,97.90557330493432,96.50150950097674,97.5995534052847
8,98.24281150159744,96.69685668620139,97.74841831038333
9,98.68654597089102,96.99875688154857,97.87867510234463
10,98.50905218317358,97.58479843722252,98.0647562337179
11,98.73979410720625,97.9577339726514,98.12058057312989
12,98.79304224352148,98.02876931273309,98.34387793077782
13,98.97053603123891,98.13532232285563,98.25083736509119
14,99.13028044018459,98.31291067305985,98.17640491254187
15,99.2190273340433,98.73912271354999,98.43691849646446
16,99.37877174298899,98.63256970342745,98.36248604391514
17,99.4675186368477,98.98774640383591,98.51135094901376
18,99.48526801561945,98.86343455869296,98.51135094901376
19,99.5030173943912,99.16533475404013,98.67882396724971
20,99.60951366702166,99.20085242408098,98.6602158541124
21,99.64501242456514,99.30740543420352,98.80908075921101
22,99.64501242456514,99.43171727934647,98.864905098623
23,99.64501242456514,99.28964659918309,98.73464830666171
24,99.76925807596734,99.50275261942816,99.0695943431336
25,99.76925807596734,99.48499378440773,99.01377000372162
26,99.80475683351084,99.50275261942816,99.01377000372162
27,99.76925807596734,99.6093056295507,99.14402679568292
28,99.76925807596734,99.57378795950986,99.08820245627093
29,99.8757543485978,99.64482329959155,99.25567547450689
30,99.80475683351084,99.73361747469366,99.42314849274284
