round,client_0,client_1,client_2
1,96.14970704292718,87.78015981290197,97.32690622261174
2,97.41719478655985,88.79360748392126,97.74320771253286
3,98.0748535214636,88.94952251023193,98.06091148115688
4,98.50532105703694,89.08594815825374,98.07186678352322
5,98.85208657180438,89.35879945429741,98.2581069237511
6,99.07927777113476,89.4757357240304,98.43339176161263
7,99.1868946550281,89.57318261547456,98.56485539000876
8,99.23472438120292,89.7680763983629,98.79491673970202
9,99.34234126509625,98.09004092769442,99.0578439964943
10,99.4499581489896,98.59676476320406,99.34268185801928
11,99.4977878751644,98.9280841941142,99.48510078878176
12,99.58148989597035,99.0450204638472,99.51796669588082
13,99.55757503288294,99.18144611186904,99.61656441717791
14,99.60540475905776,99.29838238160202,99.71516213847502
15,99.61736219060145,99.31787175989086,99.80280455740579
16,99.64127705368887,99.39582927304619,99.71516213847502
17,99.68910677986369,99.49327616449035,99.68229623137599
18,99.71302164295109,99.55174429935684,99.71516213847502
19,99.76085136912592,99.61021243422334,99.7589833479404
20,99.83259595838814,99.62970181251218,99.76993865030674
21,99.82063852684443,99.7076593256675,99.86853637160385
22,99.86846825301924,99.7076593256675,99.90140227870289
23,99.90434054765036,99.78561683882285,99.89044697633655
24,99.92825541073778,99.78561683882285,99.93426818580193
25,99.95217027382517,99.78561683882285,99.95617879053462
26,99.9641277053689,99.78561683882285,99.97808939526732
27,99.9641277053689,99.78561683882285,99.97808939526732
28,99.9760851369126,99.78561683882285,99.97808939526732
29,99.9880425684563,99.78561683882285,99.97808939526732
30,99.9880425684563,99.78561683882285,99.98904469763366
