round,client_0,client_1,client_2
1,92.22577209797656,75.95453738234772,74.6929661332341
2,96.9471068512602,79.790445746759,97.45068850018608
3,97.7280795172169,81.4242585686379,97.67398585783401
4,98.01206957756479,92.29266560113658,97.89728321548195
5,98.08306709265176,95.24063221452673,97.99032378116858
6,98.2250621228257,95.79115610015982,98.28805359136584
7,98.43805466808662,96.43047416089505,98.25083736509119
8,98.66879659211928,96.6258213461197,98.38109415705247
9,98.98828541001065,97.2651394068549,98.41831038332714
10,98.86403975860844,97.35393358195702,98.82768887234835
11,99.07703230386936,97.44272775705913,98.864905098623
12,99.23677671281506,97.47824542709999,99.0695943431336
13,99.2545260915868,97.93997513763098,99.03237811685895
14,99.43201987930422,98.1175634878352,99.12541868254559
15,99.48526801561945,98.41946368318239,99.1998511350949
16,99.52076677316293,98.66808737346831,99.34871604019352
17,99.60951366702166,98.3484283431007,99.49758094529216
18,99.73375931842385,98.77464038359084,99.49758094529216
19,99.64501242456514,98.89895222873379,99.68366207666543
20,99.66276180333689,99.14757591901972,99.88835132117603
21,99.66276180333689,98.96998756881548,99.88835132117603
22,99.80475683351084,99.20085242408098,99.73948641607741
23,99.82250621228258,99.23637009412182,99.86974320803871
24,99.78700745473908,99.37844077428521,99.88835132117603
25,99.78700745473908,99.50275261942816,99.90695943431336
26,99.78700745473908,99.36068193926478,99.96278377372533
27,99.85800496982606,99.28964659918309,99.94417566058802
28,99.8757543485978,99.6803409696324,99.96278377372533
29,99.91125310614129,99.57378795950986,100.0
30,99.8757543485978,99.69809980465281,99.98139188686267
