round,client_0,client_1,client_2
1,98.42030528931487,81.40649973361748,98.43691849646446
2,99.34327298544551,81.45977623867874,98.49274283587644
3,99.30777422790203,81.6551234239034,99.29289170078154
4,99.71600993965211,81.83271177410761,99.57201339784146
5,99.34327298544551,81.99254128929142,99.62783773725344
6,99.80475683351084,92.45249511632036,99.86974320803871
7,99.64501242456514,98.89895222873379,99.70227018980276
8,99.82250621228258,99.16533475404013,99.90695943431336
9,99.91125310614129,99.43171727934647,99.77670264235206
10,99.84025559105432,99.43171727934647,99.94417566058802
11,99.92900248491303,99.69809980465281,99.92556754745068
12,99.92900248491303,99.69809980465281,99.90695943431336
13,99.92900248491303,99.78689397975494,99.7953107554894
14,99.91125310614129,99.57378795950986,99.92556754745068
15,99.92900248491303,99.89344698987746,99.94417566058802
16,99.8757543485978,99.89344698987746,99.88835132117603
17,99.94675186368477,99.89344698987746,99.59062151097878
18,99.94675186368477,99.85792931983661,99.98139188686267
19,99.82250621228258,99.85792931983661,99.98139188686267
20,99.94675186368477,99.91120582489789,99.98139188686267
21,99.94675186368477,99.91120582489789,99.98139188686267
22,99.94675186368477,99.91120582489789,99.98139188686267
23,99.92900248491303,99.89344698987746,99.98139188686267
24,99.96450124245652,99.91120582489789,99.96278377372533
25,99.98225062122825,99.91120582489789,99.98139188686267
26,99.98225062122825,99.91120582489789,100.0
27,99.89350372736953,99.91120582489789,99.94417566058802
28,99.96450124245652,99.69809980465281,100.0
29,99.98225062122825,99.92896465991831,99.98139188686267
30,100.0,99.92896465991831,100.0
