round,client_0,client_1,client_2
1,0.30500694042164933,0.6489921864061509,0.31225445763990256
2,0.08925888056572252,0.4959994320941989,0.13362286977711157
3,0.0593993846651503,0.4529536090456472,0.07307189389797095
4,0.040122946315994806,0.42690633353886115,0.052040745986094324
5,0.029384617333855504,0.4112070358692912,0.037931597828236546
6,0.025203366514446098,0.37691240255661757,0.028091678806938643
7,0.02367296986867709,0.27561692593947035,0.036633708800682875
8,0.027361999243616205,0.184471345641403,0.02021436949807357
9,0.018518123094640685,0.12123549575043326,0.020240444207055414
10,0.017672885991430166,0.09312755320474125,0.016712741389019847
11,0.014044458486746219,0.07528296895318567,0.015663231453411083
12,0.011191467094001933,0.061053970561930154,0.016352049919969906
13,0.013093129266948835,0.050276835836443226,0.01773647325292032
14,0.010162773815780651,0.043396638385796715,0.013809126549129577
15,0.010819667685304069,0.039744020196061915,0.00810404900313147
16,0.010554567322193599,0.03244743845156784,0.009951590062885637
17,0.007028164279133848,0.03203131164048847,0.025944239704113747
18,0.00947058127202905,0.031194851067489877,0.007563338648822936
19,0.013115970536641848,0.029928383945193537,0.005953994625119309
20,0.005392273390323637,0.023137226046932913,0.007883243373911858
21,0.006641604157047658,0.0208061338591815,0.0029370116799064777
22,0.006312061081520136,0.019780142076810996,0.003045815550043995
23,0.012292100460367023,0.020937260731089702,0.014012393602159652
24,0.004811026128377314,0.018295442956893223,0.0073094698310913
25,0.00325828180004252,0.016874962090653804,0.002098394053092883
26,0.002221194283450395,0.016391018368729384,0.004664251122848916
27,0.012521499714947142,0.015384167363871685,0.030748930767512082
28,0.00865215165958244,0.054993470429687,0.00644102669806245
29,0.005352303184538962,0.019609015103700136,0.011311937569759694
30,0.002686636919004078,0.01521541862982593,0.003560039779644634
