round,client_0,client_1,client_2
1,90.57507987220448,80.12786361214704,97.24599925567547
2,97.19559815406461,80.74942283786184,97.82285076293263
3,97.7280795172169,80.98028769312732,97.9344994417566
4,98.08306709265176,81.15787604333156,98.12058057312989
5,98.3493077742279,84.17687799680341,98.15779679940454
6,98.73979410720625,95.20511454448588,98.1950130256792
7,98.97053603123891,96.35943882081335,98.38109415705247
8,99.11253106141285,96.8744450364056,98.5299590621511
9,99.2545260915868,97.37169241697745,98.58578340156308
10,99.32552360667377,97.8866986325697,98.67882396724971
11,99.5030173943912,98.0465281477535,98.69743208038705
12,99.60951366702166,98.277393003019,98.75325641979903
13,99.68051118210862,98.5082578582845,98.92072943803498
14,99.68051118210862,98.93446989877464,98.97655377744697
15,99.71600993965211,99.00550523885633,99.08820245627093
16,99.7515086971956,99.16533475404013,99.16263490882025
17,99.80475683351084,99.30740543420352,99.21845924823222
18,99.8757543485978,99.4494761143669,99.2742835876442
19,99.91125310614129,99.5205114544486,99.31149981391887
20,99.92900248491303,99.64482329959155,99.36732415333086
21,99.92900248491303,99.73361747469366,99.42314849274284
22,99.94675186368477,99.78689397975494,99.44175660588016
23,99.94675186368477,99.78689397975494,99.47897283215482
24,99.94675186368477,99.8401704848162,99.55340528470413
25,99.98225062122825,99.8401704848162,99.57201339784146
26,100.0,99.87568815485704,99.60922962411611
27,100.0,99.91120582489789,99.68366207666543
28,100.0,99.91120582489789,99.72087830294008
29,100.0,99.91120582489789,99.77670264235206
30,100.0,99.91120582489789,99.7953107554894
