round,client_0,client_1,client_2
1,84.9307774227902,80.07458710708578,96.9296613323409
2,96.822861199858,80.82045817794352,97.46929661332341
3,97.42634007809727,80.94477002308649,97.5995534052847
4,97.62158324458645,80.92701118806606,97.729810197246
5,97.58608448704295,81.0335641981886,97.76702642352065
6,97.88782392616258,81.2644290534541,97.76702642352065
7,98.02981895633653,87.37346830047949,97.8600669892073
8,98.11856585019524,94.77890250399574,97.84145887606996
9,98.15406460773873,95.15183803942462,97.8600669892073
10,98.20731274405395,95.80891493518025,97.76702642352065
11,98.54455094071707,96.19960930562955,97.95310755489393
12,98.61554845580405,96.59030367607885,98.25083736509119
13,98.93503727369543,97.06979222163025,98.1391886862672
14,98.73979410720625,97.35393358195702,98.2694454782285
15,98.95278665246717,97.60255727224293,98.45552660960179
16,98.97053603123891,97.5670396022021,98.43691849646446
17,99.07703230386936,98.29515183803943,98.56717528842576
18,99.2545260915868,98.4372225182028,98.56717528842576
19,99.23677671281506,98.3484283431007,98.73464830666171
20,99.2545260915868,98.5082578582845,98.62299962783774
21,99.36102236421725,98.40170484816197,98.45552660960179
22,99.43201987930422,98.61481086840703,98.7904726460737
23,99.55626553070643,98.8279168886521,98.73464830666171
24,99.52076677316293,98.73912271354999,98.88351321176033
25,99.53851615193469,98.88119339371337,99.01377000372162
26,99.48526801561945,98.54377552832534,99.0695943431336
27,99.5917642882499,99.00550523885633,99.05098622999627
28,99.60951366702166,99.16533475404013,98.97655377744697
29,99.66276180333689,99.1298170839993,99.12541868254559
30,99.64501242456514,99.25412892914225,99.21845924823222
