round,client_0,client_1,client_2
1,82.2861199858005,79.20440419108506,95.42240416821734
2,95.86439474618388,80.46528147753507,96.68775586155563
3,96.36137735179268,80.60735215769846,96.79940454037961
4,96.52112176073837,80.5540756526372,96.94826944547823
5,97.14235001774938,80.58959332267803,97.32043170822479
6,97.24884629037983,80.69614633280057,97.43208038704876
7,97.37309194178204,80.90925235304563,97.39486416077409
8,97.37309194178204,93.37595453738234,97.20878302940082
9,97.47958821441249,94.26389628840349,97.46929661332341
10,97.88782392616258,94.2816551234239,97.5995534052847
11,97.81682641107561,95.04528502930208,97.61816151842203
12,97.83457578984735,95.20511454448588,97.82285076293263
13,97.92332268370608,95.47149706979222,97.89728321548195
14,98.11856585019524,95.27614988456757,97.58094529214738
15,98.20731274405395,95.6135677499556,97.69259397097134
16,98.29605963791266,95.86219144024152,97.8600669892073
17,98.33155839545617,96.34167998579292,97.82285076293263
18,98.45580404685836,96.3239211507725,98.21362113881652
19,98.5977990770323,96.60806251109926,97.91589132861928
20,98.61554845580405,96.66133901616054,98.2694454782285
21,98.68654597089102,96.90996270644646,97.99032378116858
22,98.68654597089102,96.9454803764873,98.17640491254187
23,98.8817891373802,97.37169241697745,98.17640491254187
24,98.93503727369543,96.99875688154857,98.1950130256792
25,98.77529286474973,97.01651571656899,98.21362113881652
26,98.84629037983672,97.15858639673237,98.12058057312989
27,98.95278665246717,97.63807494228378,98.12058057312989
28,99.00603478878239,97.44272775705913,98.15779679940454
29,99.11253106141285,97.46048659207956,98.38109415705247
30,99.04153354632588,98.01101047771266,98.3997022701898
