round,client_0,client_1,client_2
1,0.5050768347685798,0.7177993283982862,0.37997389014488386
2,0.15605147839768937,0.5216838755802801,0.18704724311828613
3,0.09852982630506595,0.4715210316125413,0.13791890488362607
4,0.08058855964731403,0.4459071002508465,0.11484337145071706
5,0.06904300251071564,0.42083653215079275,0.10085181358419819
6,0.060361755565244556,0.3522742239006779,0.09110842272639275
7,0.05407101461631164,0.22998036052051343,0.08354676558555645
8,0.04879955328423639,0.14937888384301065,0.0775214686161942
9,0.04387966445402095,0.11599396175721237,0.07192895644240908
10,0.03887105863323512,0.09606288908299997,0.06700200043664671
11,0.03382025320050225,0.08102703877664796,0.06264747014660159
12,0.02950477334861344,0.0694586903684669,0.05881326527185279
13,0.025985708213765283,0.060370595782603086,0.05533855316447623
14,0.023205919505766875,0.05308645276886503,0.05227462290843696
15,0.020840570853467574,0.047094847070194824,0.04963476451136816
16,0.018768066909349367,0.04190285226101415,0.04716097266861686
17,0.016865981725039104,0.037187363911550815,0.04496770406739763
18,0.015170947731641389,0.0332541722063607,0.0425195622395862
19,0.013699596315453493,0.029859293636196018,0.04029483532096133
20,0.01237616683587933,0.02696380520250365,0.038124982790768515
21,0.01122687040516366,0.024483483894700894,0.03600403222105938
22,0.010179642026928086,0.022319967341091897,0.033973601543241076
23,0.009187567484842842,0.020479323654244954,0.03213307400590475
24,0.00826703159789397,0.018864572719447532,0.030313935199821437
25,0.0074414207619800075,0.017516637516442186,0.02866500619522951
26,0.006716579853758564,0.016243385970701425,0.027221888717677858
27,0.0060335385729899165,0.014708497257881432,0.025599242521472918
28,0.005437817617880497,0.013367389993230153,0.024001321490900018
29,0.004908082754506419,0.01228992721577834,0.02248646736857884
30,0.004425656269828664,0.011325365182949089,0.02119840621764277
