round,client_0,client_1,client_2
1,0.30500694042164933,0.7928224584740587,0.36436604950870477
2,0.06620816372638234,0.3749592440715658,0.10861031583459158
3,0.031317760400322435,0.23775949780283182,0.048725147616645495
4,0.02277147751292711,0.16746448550322815,0.02820040211575992
5,0.016610666577265756,0.12157921867942059,0.01971264696505437
6,0.012571263434053518,0.09848599834668095,0.01768348193760361
7,0.008563436815877066,0.07637572309418737,0.025276490395943912
8,0.0058357667346195016,0.06988247540973858,0.011866798951878503
9,0.005036757291827905,0.05203583838253506,0.009472915695753975
10,0.004271303153319769,0.08531450163022823,0.004754651198556445
11,0.0034411558112876304,0.06921648274528715,0.0030077102912317018
12,0.02966864721615325,0.042793472044494955,0.3500315517950454
13,0.008828926571433143,0.036209459514645756,0.530330187628722
14,0.004367047195138663,0.03126445257112155,0.5691913959591371
15,0.0021386660591307632,0.028764096202111254,0.35443438095085794
16,0.0013587049714700883,0.026636735677402885,0.11929228493795696
17,0.0011128137303362425,0.025017835614911804,0.09361433911425772
18,0.0009664094677735387,0.024078772476127438,0.08276741631512066
19,0.0008638325328159531,0.023053695508055902,0.07721971409762043
20,0.0007851946683616634,0.021917861866640846,0.0731087977563665
21,0.0007206392900199125,0.021045962791169458,0.06980753844935941
22,0.0006662584902648024,0.02042267431400221,0.0665573866539015
23,0.0006197779057124272,0.0453690877333676,0.0634798915131784
24,0.0005794970109207359,0.03121442620882357,0.06019815846835376
25,0.0005427650361232437,0.019230670942007817,0.05695040718473345
26,0.0005043223077521302,0.016240928814945075,0.05379138616832303
27,0.0004748251839481279,0.01529800749098786,0.051180753449696456
28,0.0004492269153903717,0.014713845652565762,0.049297920404185305
29,0.000426493718974933,0.014248338542835184,0.0477453249454893
30,0.00040604625834349804,0.013846040962608289,0.04527410644956553
