round,client_0,client_1,client_2
1,96.07620130793289,75.48804562404035,98.26714024324616
2,97.42204530376267,96.62206624259706,98.6869013023356
3,97.91488958392569,97.25817065145866,98.97750511247445
4,98.303478343285,97.69686334722527,99.0851361532666
5,98.60676713107762,98.0368501864444,99.17124098590034
6,98.91953369348877,98.36586970826936,99.22505650629641
7,99.05222253814804,98.59618337354684,99.33268754708858
8,99.23230025589991,98.87036630840097,99.44031858788075
9,99.34603355132215,98.96907216494846,99.47260790011839
10,99.4692446213629,99.1445492432551,99.54794962867291
11,99.5640223675481,99.28712436937926,99.68786998170273
12,99.67775566297034,99.37486290853256,99.7416855020988
13,99.7061889868259,99.4955033998684,99.8062641265741
14,99.7535778599185,99.53937266944506,99.83855343881174
15,99.8104445076296,99.62711120859838,99.88160585512861
16,99.8483556061037,99.67098047817504,99.90313206328705
17,99.87678892995925,99.69291511296336,99.90313206328705
18,99.91470002843332,99.73678438254004,99.94618447960391
19,99.92417780305183,99.7806536521167,99.94618447960391
20,99.9526111269074,99.7806536521167,99.95694758368313
21,99.96208890152593,99.82452292169334,99.96771068776235
22,99.96208890152593,99.82452292169334,99.96771068776235
23,99.98104445076295,99.82452292169334,99.96771068776235
24,99.98104445076295,99.82452292169334,99.96771068776235
25,99.99052222538148,99.85742487387586,99.96771068776235
26,100.0,99.87935950866418,99.96771068776235
27,100.0,99.87935950866418,99.96771068776235
28,100.0,99.90129414345252,99.96771068776235
29,100.0,99.90129414345252,99.96771068776235
30,100.0,99.91226146084668,99.96771068776235
