round,client_0,client_1,client_2
1,0.38335645013728986,0.8151592225700185,0.28583156859575637
2,0.10503886609027784,0.28977725214824296,0.09861486082008662
3,0.0835024250741556,0.18087025456454442,0.06525684232192654
4,0.0697240517943301,0.1365760522287177,0.05104995221166628
5,0.05905383241614737,0.11103501559599586,0.04314516932373086
6,0.05057626686340092,0.0936647861102677,0.037482842459179815
7,0.043397070192761206,0.08042538803799644,0.0330632327918938
8,0.037395920915640424,0.0695871009754584,0.02943520317034375
9,0.03238175927629144,0.06072783863266417,0.026107201379420086
10,0.028062950207635107,0.05355519152826805,0.02285409618275888
11,0.02433930723210387,0.047667841683479324,0.019804052794919647
12,0.02117749303872199,0.04266134576966473,0.017078723442176605
13,0.01847790386059187,0.03851610647372739,0.014738891506567597
14,0.016116388841516064,0.03501538726656387,0.012739248164031507
15,0.01407964814764758,0.03207974544341635,0.011070205347685937
16,0.012262281969792954,0.029529427090470777,0.00961247404810295
17,0.010704156430694422,0.027282487660093044,0.008518777399634322
18,0.009313118829938828,0.02528340164133334,0.00732235594378871
19,0.008188197188996037,0.023521186205207545,0.006479337851526917
20,0.007137941853044432,0.021910844390968912,0.005622338399701621
21,0.006280098945479371,0.02046736392556973,0.005083747538587739
22,0.00553437901878438,0.019168679148593135,0.004547535292437053
23,0.004758680510406423,0.017987286731047367,0.004220224023791612
24,0.003976067954916162,0.01692698488899412,0.003982001172435406
25,0.0033400711128832306,0.015956601096769333,0.003791466886494776
26,0.0027419599675752426,0.01511147989810485,0.0036358601752898945
27,0.002345251530778972,0.014210995923613023,0.0035054757039473263
28,0.0020145697971024703,0.01342933634262316,0.003394487190626121
29,0.0017908628223090122,0.01274596742587164,0.003299072623923821
30,0.0015862994781821055,0.012144730255122471,0.003216187571472485
