round,client_0,client_1,client_2
1,0.3384245537694485,0.875477311320794,0.3558658482371897
2,0.0943493559468715,0.4787250661697144,0.15001050779676955
3,0.07052071483820559,0.3828243114627325,0.10744767870915972
4,0.05302673262277884,0.34606186109475595,0.08904882351719383
5,0.042187871418834205,0.3269312050289068,0.07766857465891086
6,0.03525671497401264,0.31477264343545985,0.06892841763497479
7,0.03012442036110553,0.3009214308590461,0.06048370847829442
8,0.025952469488228894,0.24852107121394232,0.05118948066323672
9,0.022341216752667804,0.1716301172780685,0.042400813172233924
10,0.01903821808463406,0.11912643002011837,0.035006227946934705
11,0.01594844216846728,0.09349157188374263,0.029228161129614582
12,0.013265374527979892,0.07949203747109725,0.024737284353434825
13,0.010975058114069278,0.07027752734481907,0.02118410292904878
14,0.008943905909536481,0.06347342603242932,0.01826251644735643
15,0.00724529463135811,0.058221384047124625,0.015968917367939393
16,0.005829618178217464,0.05402158124324603,0.01415192775691495
17,0.004707632774206725,0.050489296635183006,0.012737414354215498
18,0.0038207031671874344,0.047375948914589405,0.011627113684485465
19,0.003148505797908579,0.04458666058519903,0.010736614833518432
20,0.002618199741210981,0.042121977539350965,0.01001607469431516
21,0.002213251889308652,0.03965306259954396,0.009424906018176589
22,0.0018939752881990334,0.0373625136876049,0.008929117835815186
23,0.001639924075500439,0.035463861285302885,0.00851106294936946
24,0.0014346163185571584,0.03371918695166898,0.008151243918278402
25,0.0012683599382124532,0.03190867738344539,0.007837701491856327
26,0.0011308664824254166,0.030188927982145775,0.007564419513548036
27,0.0010162950438681283,0.028831574307659116,0.007323985308597701
28,0.0009185086840131719,0.027659656079963613,0.007109451906559854
29,0.000836559868817165,0.02662226385198151,0.0069171919156729746
30,0.0007654264524341944,0.02574307082268672,0.00674491107929498
