round,client_0,client_1,client_2
1,0.5208926304016377,1.0250688759272768,0.6105793522163206
2,0.14190209944714965,0.6985127212825821,0.23018096249854206
3,0.08419468213164119,0.38221397764135306,0.0880656266526532
4,0.07155915205598887,0.20025601292393216,0.07028068275076627
5,0.062347343504369795,0.13384099868993696,0.0663752781825468
6,0.05322748618937677,0.10969257231794913,0.06155861315158361
7,0.04578604891436923,0.09467524554623893,0.05803641521393506
8,0.03863032568958476,0.08285109064857821,0.05423104991534887
9,0.03311806963696069,0.06988971081529206,0.05174498681814096
10,0.028541646185498003,0.06147850882776912,0.04790818673796418
11,0.023583584485666803,0.05317741054482526,0.04618530197205611
12,0.020264977490067226,0.044074534952919714,0.04363912886366546
13,0.017707333153273736,0.04014903767440063,0.03928409400237189
14,0.01464949451497572,0.033672407554062415,0.03601944087384688
15,0.012626024133177769,0.028834851890700283,0.03368128288406479
16,0.010886566956683358,0.024872838046878287,0.02893909662090831
17,0.009118846987017676,0.021908858071731277,0.028085123002621573
18,0.008030928504582084,0.019358424180061753,0.023352434360813277
19,0.007557301772015599,0.016877908198435147,0.02115423259198931
20,0.00561497325486491,0.014977597928971655,0.018292558664003578
21,0.0048277079671448135,0.012671711884820717,0.017606951494066575
22,0.004586791857110737,0.011271433061805159,0.01575656916073657
23,0.003668103598143851,0.010246614648049275,0.013035202678633817
24,0.003239467444188897,0.010470132184081363,0.011697755285317253
25,0.002417716368218435,0.00847239586473835,0.010242403658673504
26,0.002388158672653607,0.007803191699435825,0.007325556824401907
27,0.00191820391185652,0.007209189057451103,0.00801341516664194
28,0.0020179733241938807,0.005851386255262528,0.007249107359411839
29,0.0017213286535247467,0.005962112385113696,0.006098888670240751
30,0.0015319173316852622,0.005796899943231177,0.005451645930997233
