round,client_0,client_1,client_2
1,0.2725795723541438,0.9980026922727886,0.5107638665739401
2,0.16571021550580076,0.7273502196484839,0.09559310357557771
3,0.13137210613628578,0.39901489324388445,0.0653484342964711
4,0.08633299748146395,0.2728070827604037,0.05794975493839125
5,0.06595825678423832,0.2125437001300137,0.05224858042726546
6,0.05728040107836326,0.17494328328740527,0.04683197823778531
7,0.05017609789706113,0.1475348598514384,0.04149003747137792
8,0.04420123595134382,0.12785403460961337,0.036607293130393015
9,0.0374864741740476,0.11291163972420999,0.03149787982477358
10,0.03232192507079034,0.0998678947227043,0.026164780609470643
11,0.027513927424718674,0.08933743270255669,0.021696619039838327
12,0.023311294043403968,0.08029496389827882,0.01736590599089309
13,0.01997544489288975,0.07183613111836869,0.013901181130980452
14,0.016815616942571793,0.06460853662799325,0.010741100412287555
15,0.014406418141892604,0.058511146306120164,0.008543882513976437
16,0.012399876245831233,0.05335781882293741,0.006736256974824002
17,0.010797780436703291,0.04884115093502036,0.005309712665980498
18,0.00898699211167738,0.04511135385224694,0.004272180475024392
19,0.00753916071234979,0.04180557214878281,0.0035037245122819314
20,0.006711435789168861,0.037959512557333326,0.0028908638620280583
21,0.005602604135488329,0.03569161228029526,0.00252129295269562
22,0.00485339936441524,0.03318331427654328,0.002221937292222405
23,0.004226451942714868,0.031194866215537864,0.0018440834280709954
24,0.003753452262162416,0.029198496640599956,0.001651479573029289
25,0.0031641607837579948,0.027761484463617467,0.0014914259727559925
26,0.002735754536694237,0.026558136458546794,0.0013010534658175778
27,0.002537827495770115,0.024871878423973134,0.0012298111775444452
28,0.002264387020058331,0.02400503113146937,0.0010558169174876156
29,0.002089545263377616,0.02281344864974942,0.0009459578807618079
30,0.0018655289569690931,0.021923059597611427,0.0008858685754670727
