round,client_0,client_1,client_2
1,96.67583403085017,87.64373416488014,97.16257668711657
2,97.60851369125912,88.67667121418826,97.64460999123575
3,98.36183187851249,97.99259403625025,97.97326906222612
4,98.87600143489178,98.42136035860456,98.33479404031551
5,99.07927777113476,98.51880725004872,98.66345311130587
6,99.24668181274662,98.67472227635939,99.11262050832603
7,99.42604328590218,98.77216916780355,99.23312883435584
8,99.4619155805333,98.83063730267004,99.4193689745837
9,99.59344732751406,98.88910543753654,99.5617879053462
10,99.64127705368887,99.12297797700253,99.64943032427695
11,99.71302164295109,99.23991424673552,99.72611744084136
12,99.76085136912592,99.29838238160202,99.78089395267308
13,99.82063852684443,99.33736113817969,99.82471516213847
14,99.85651082147555,99.39582927304619,99.8794916739702
15,99.92825541073778,99.43480802962385,99.91235758106923
16,99.9641277053689,99.43480802962385,99.92331288343557
17,99.9641277053689,99.47378678620153,99.93426818580193
18,99.9760851369126,99.49327616449035,99.94522348816828
19,100.0,99.5712336776457,99.96713409290096
20,100.0,99.62970181251218,99.96713409290096
21,100.0,99.78561683882285,99.96713409290096
22,100.0,99.84408497368933,99.96713409290096
23,100.0,99.84408497368933,99.97808939526732
24,100.0,99.84408497368933,99.97808939526732
25,100.0,99.84408497368933,99.97808939526732
26,100.0,99.84408497368933,99.98904469763366
27,100.0,99.84408497368933,99.98904469763366
28,100.0,99.86357435197817,99.98904469763366
29,100.0,99.86357435197817,99.98904469763366
30,100.0,99.88306373026701,99.98904469763366
