round,client_0,client_1,client_2
1,92.11927582534611,75.83022553720475,90.24934871604019
2,97.03585374511891,79.73716924169774,97.56233717901004
3,97.37309194178204,80.42976380749423,97.729810197246
4,97.76357827476039,92.09731841591191,97.95310755489393
5,98.08306709265176,94.92097318415912,98.21362113881652
6,98.15406460773873,96.09305629550701,98.17640491254187
7,98.54455094071707,96.83892736636477,98.21362113881652
8,98.45580404685836,96.73237435624223,98.21362113881652
9,98.84629037983672,97.08755105665068,98.30666170450316
10,99.09478168264111,97.44272775705913,98.56717528842576
11,99.02378416755414,97.44272775705913,98.95794566430965
12,99.20127795527156,98.0465281477535,98.9951618905843
13,99.30777422790203,98.08204581779435,99.18124302195757
14,99.4675186368477,98.49049902326408,99.08820245627093
15,99.55626553070643,98.22411649795774,99.38593226646817
16,99.68051118210862,98.59705203338662,99.4045403796055
17,99.5917642882499,98.73912271354999,99.47897283215482
18,99.55626553070643,98.75688154857042,99.60922962411611
19,99.69826056088037,98.95222873379507,99.6650539635281
20,99.52076677316293,98.93446989877464,99.81391886862671
21,99.66276180333689,99.14757591901972,99.7953107554894
22,99.68051118210862,99.36068193926478,99.7953107554894
23,99.66276180333689,99.28964659918309,99.86974320803871
24,99.76925807596734,99.14757591901972,99.86974320803871
25,99.82250621228258,99.37844077428521,99.86974320803871
26,99.78700745473908,99.55602912448943,99.86974320803871
27,99.84025559105432,99.64482329959155,99.96278377372533
28,99.89350372736953,99.4494761143669,100.0
29,99.89350372736953,99.59154679453029,99.96278377372533
30,99.89350372736953,99.59154679453029,99.94417566058802
