round,client_0,client_1,client_2
1,85.49875754348598,80.18114011720832,96.68775586155563
2,96.92935747248846,80.73166400284141,97.30182359508746
3,97.26659566915158,80.8737346830048,97.43208038704876
4,97.62158324458645,80.89149351802521,97.48790472646074
5,97.65708200212993,81.06908186822945,97.729810197246
6,97.88782392616258,82.72065352512875,97.95310755489393
7,98.08306709265176,93.67785473272954,97.69259397097134
8,97.95882144124955,94.95649085419996,97.84145887606996
9,98.33155839545617,95.72012076007815,97.9344994417566
10,98.24281150159744,96.1640916355887,98.08336434685523
11,98.58004969826057,96.59030367607885,98.0647562337179
12,98.45580404685836,97.05203338660984,98.30666170450316
13,98.75754348597799,97.2651394068549,98.2694454782285
14,98.7220447284345,97.53152193216124,98.15779679940454
15,98.89953851615194,97.49600426212041,98.36248604391514
16,98.89953851615194,97.8866986325697,98.47413472273911
17,99.11253106141285,98.02876931273309,98.45552660960179
18,99.2190273340433,98.22411649795774,98.5299590621511
19,99.20127795527156,98.45498135322323,98.49274283587644
20,99.2190273340433,98.36618717812111,98.69743208038705
21,99.34327298544551,98.66808737346831,98.80908075921101
22,99.4675186368477,98.61481086840703,98.84629698548567
23,99.53851615193469,98.96998756881548,98.88351321176033
24,99.39652112176074,99.11205824897887,98.82768887234835
25,99.43201987930422,99.09429941395844,98.75325641979903
26,99.66276180333689,99.09429941395844,98.84629698548567
27,99.5917642882499,99.1298170839993,98.93933755117231
28,99.64501242456514,99.0587817439176,99.05098622999627
29,99.41427050053248,99.1298170839993,99.21845924823222
30,99.66276180333689,99.37844077428521,99.18124302195757
