round,client_0,client_1,client_2
1,93.1842385516507,69.89877464038359,64.5515444733904
2,96.45012424565141,78.70715681051324,96.7249720878303
3,96.92935747248846,81.38874089859705,97.24599925567547
4,97.16009939652113,93.25164269223939,97.28321548195012
5,97.60383386581469,94.9032143491387,97.45068850018608
6,97.56833510827121,95.48925590481264,97.63676963155936
7,97.83457578984735,95.89770911028236,97.48790472646074
8,97.65708200212993,95.87995027526193,97.78563453665798
9,97.95882144124955,96.19960930562955,97.91589132861928
10,98.08306709265176,96.51926833599715,97.87867510234463
11,98.20731274405395,96.69685668620139,97.99032378116858
12,98.27831025914094,96.60806251109926,98.23222925195385
13,98.52680156194533,97.06979222163025,98.08336434685523
14,98.58004969826057,97.33617474693659,98.1950130256792
15,98.89953851615194,97.21186290179364,98.36248604391514
16,98.86403975860844,97.65583377730421,98.34387793077782
17,98.8817891373802,97.90445746759012,98.32526981764049
18,98.93503727369543,98.06428698277394,98.51135094901376
19,99.14802981895635,98.1175634878352,98.5299590621511
20,99.20127795527156,98.38394601314154,98.56717528842576
21,99.14802981895635,98.40170484816197,98.71604019352438
22,99.23677671281506,98.47274018824365,98.88351321176033
23,99.09478168264111,98.57929319836619,98.864905098623
24,99.37877174298899,98.52601669330492,98.82768887234835
25,99.5030173943912,98.73912271354999,98.9951618905843
26,99.30777422790203,98.61481086840703,99.01377000372162
27,99.48526801561945,98.84567572367253,99.23706736136955
28,99.6272630457934,98.79239921861127,99.18124302195757
29,99.55626553070643,99.04102290889718,99.21845924823222
30,99.6272630457934,99.1298170839993,99.36732415333086
