round,client_0,client_1,client_2
1,98.95278665246717,81.3532232285562,98.43691849646446
2,99.48526801561945,96.14633280056827,99.42314849274284
3,99.68051118210862,98.1175634878352,99.77670264235206
4,99.43201987930422,98.73912271354999,99.85113509490138
5,99.89350372736953,99.14757591901972,99.94417566058802
6,99.92900248491303,76.22091990765406,99.53479717156681
7,97.92332268370608,96.28840348073166,99.7953107554894
8,99.36102236421725,98.01101047771266,99.96278377372533
9,99.60951366702166,98.70360504350914,99.98139188686267
10,99.78700745473908,99.14757591901972,99.98139188686267
11,99.8757543485978,99.09429941395844,100.0
12,99.91125310614129,99.39619960930563,100.0
13,99.91125310614129,98.49049902326408,100.0
14,99.92900248491303,99.50275261942816,100.0
15,99.94675186368477,99.55602912448943,100.0
16,99.94675186368477,99.6093056295507,100.0
17,99.94675186368477,99.64482329959155,100.0
18,99.96450124245652,99.50275261942816,100.0
19,99.96450124245652,99.6803409696324,100.0
20,99.96450124245652,99.6803409696324,100.0
21,99.96450124245652,99.69809980465281,100.0
22,99.96450124245652,99.69809980465281,100.0
23,99.96450124245652,99.69809980465281,100.0
24,99.96450124245652,99.69809980465281,100.0
25,99.96450124245652,99.69809980465281,100.0
26,99.96450124245652,99.6803409696324,100.0
27,99.96450124245652,99.6803409696324,100.0
28,99.96450124245652,99.64482329959155,100.0
29,99.96450124245652,99.64482329959155,100.0
30,99.96450124245652,99.62706446457112,100.0
