round,client_0,client_1,client_2
1,82.26837060702876,78.7604333155745,95.70152586527726
2,95.81114660986866,80.5540756526372,96.89244510606625
3,96.30812921547745,80.62511099271887,96.91105321920357
4,96.9471068512602,80.73166400284141,97.09713435057685
5,96.9826056088037,80.74942283786184,97.56233717901004
6,97.23109691160809,80.62511099271887,97.37625604763677
7,97.26659566915158,80.8026993429231,97.43208038704876
8,97.47958821441249,93.19836618717812,97.35764793449945
9,97.40859069932553,93.94423725803587,97.28321548195012
10,97.60383386581469,94.74338483395489,97.39486416077409
11,97.7280795172169,95.06304386432251,97.54372906587272
12,98.06531771388002,94.6723494938732,97.78563453665798
13,98.15406460773873,95.15183803942462,97.56233717901004
14,98.18956336528221,94.45924347362813,97.8600669892073
15,98.33155839545617,94.93873201917954,98.00893189430592
16,98.58004969826057,95.77339726513941,98.02754000744325
17,98.58004969826057,95.8444326052211,97.729810197246
18,98.50905218317358,95.6135677499556,98.04614812058058
19,98.73979410720625,96.30616231575209,98.12058057312989
20,98.5977990770323,96.21736814064997,97.89728321548195
21,98.84629037983672,96.43047416089505,97.97171566803125
22,99.14802981895635,96.83892736636477,98.34387793077782
23,98.98828541001065,96.50150950097674,98.1391886862672
24,98.93503727369543,96.82116853134434,98.2694454782285
25,99.14802981895635,97.03427455158942,98.36248604391514
26,99.20127795527156,97.15858639673237,98.43691849646446
27,99.2190273340433,97.33617474693659,98.38109415705247
28,99.20127795527156,97.30065707689576,98.28805359136584
29,99.2545260915868,97.40721008701829,98.38109415705247
30,99.41427050053248,97.63807494228378,98.49274283587644
