round,client_0,client_1,client_2
1,0.30197908643797133,0.826204817796099,0.3259524907048885
2,0.10282552160861545,0.4812101112759632,0.12206760115627746
3,0.08849371817993856,0.23011105845047944,0.08090446937468744
4,0.07598862665230936,0.15037344400163577,0.06343350758422232
5,0.06478379785124236,0.11671954159881326,0.053158258238146384
6,0.05486735308531133,0.09677326908686024,0.04518901054683979
7,0.04577211787742592,0.08238264038294986,0.038601452618249855
8,0.03801676701555181,0.07045675210479269,0.03345333874279025
9,0.03160313844868222,0.06057796480161124,0.028957943552203717
10,0.026259707237898413,0.05255092665607083,0.02519269945520547
11,0.021594990097914685,0.04583915615238357,0.022000334909900113
12,0.017624890864475298,0.04030662395087057,0.019366405517076506
13,0.01430826767863202,0.03546822390627062,0.01703230409272095
14,0.01165523088636732,0.031320134130563,0.014923020222601497
15,0.009426160825712243,0.027830889710036204,0.0131440233843114
16,0.007552175680665979,0.024866688530892134,0.011735039684707868
17,0.0060564921362546665,0.022265697210230796,0.01060350189706491
18,0.004864483108010389,0.01999997692115173,0.009694251897794907
19,0.0039165281224263675,0.01807204638675287,0.008963534751185968
20,0.0032080014019090913,0.01643963401084361,0.008361218077394324
21,0.0026381381241159523,0.01503042202776946,0.007861336374381644
22,0.002173852529845335,0.013824889241495048,0.007433448207988587
23,0.0017887176215692947,0.012782836105148104,0.007066815862044906
24,0.0014870766793383557,0.011882984876612443,0.006749052162979826
25,0.0012680158142757136,0.011107577167053207,0.006468864424841805
26,0.001103600513459745,0.010450085776898524,0.006221169026695378
27,0.0009701791117286749,0.009891703644720163,0.006000391386222347
28,0.0008644715686535639,0.009406277539539218,0.005802458847328808
29,0.0007767104798003629,0.008986082602886187,0.0056238188066162625
30,0.0007035809651527377,0.008617069439766792,0.005461265486548238
