round,client_0,client_1,client_2
1,82.2861199858005,59.261232463150414,72.0320059545962
2,95.95314164004259,78.90250399573789,96.55749906959434
3,96.80511182108627,86.78742674480554,97.39486416077409
4,97.44408945686901,93.32267803232108,97.69259397097134
5,97.33759318423854,95.5247735748535,97.45068850018608
6,97.94107206247782,96.1640916355887,97.729810197246
7,98.13631522896699,96.46599183093589,97.76702642352065
8,98.4735534256301,96.57254484105843,97.58094529214738
9,98.43805466808662,97.14082756171194,97.9344994417566
10,98.68654597089102,97.60255727224293,97.87867510234463
11,98.93503727369543,97.74462795240633,98.0647562337179
12,98.93503727369543,97.90445746759012,98.1950130256792
13,99.11253106141285,98.17083999289646,98.2694454782285
14,99.2190273340433,98.3484283431007,98.2694454782285
15,99.09478168264111,98.57929319836619,98.38109415705247
16,99.37877174298899,98.66808737346831,98.2694454782285
17,99.30777422790203,98.70360504350914,98.62299962783774
18,99.39652112176074,98.86343455869296,98.49274283587644
19,99.5030173943912,99.02326407387675,98.69743208038705
20,99.5030173943912,99.11205824897887,98.62299962783774
21,99.57401490947817,99.16533475404013,98.67882396724971
22,99.5917642882499,99.46723494938732,98.6602158541124
23,99.66276180333689,99.34292310424436,98.88351321176033
24,99.76925807596734,99.43171727934647,98.92072943803498
25,99.68051118210862,99.34292310424436,99.05098622999627
26,99.69826056088037,99.4494761143669,99.01377000372162
27,99.80475683351084,99.59154679453029,99.12541868254559
28,99.78700745473908,99.62706446457112,99.14402679568292
29,99.8757543485978,99.78689397975494,99.1998511350949
30,99.8757543485978,99.7691351447345,99.46036471901749
