round,client_0,client_1,client_2
1,0.5420547104519424,1.0519716345430485,0.6289640472989981
2,0.2450385449044014,0.8010907428045718,0.24997500250722085
3,0.10225969320157621,0.47356940940783715,0.09703611486023316
4,0.0869267601354519,0.24309628788188417,0.07940730905154993
5,0.07786794786882914,0.16043534058629177,0.07580440331191737
6,0.06935889923912229,0.13154893702839138,0.07050477389873346
7,0.06220025726669079,0.11711690517923397,0.0670535920319309
8,0.05681655428657418,0.10790821014604292,0.06360680832206508
9,0.05087312197100242,0.09453165038598901,0.06233507541010951
10,0.0460089553097302,0.08892293667451287,0.05855996411068684
11,0.040032081662541345,0.0811972885625754,0.05813203656355296
12,0.035021823427533336,0.07056102748985175,0.057184676410862105
13,0.03325558724042737,0.06749864467342226,0.05379700989239107
14,0.029227035834656002,0.059467393840531756,0.052261296520026965
15,0.026795946323810826,0.05302754118016459,0.051706493698266624
16,0.023598987397558942,0.04722897894311125,0.04735867180426546
17,0.021518854631262886,0.04283838449523999,0.04895683404762054
18,0.01901483925620865,0.039334620080733025,0.04374303506504046
19,0.018603410808129387,0.03590769411669964,0.0424821446294462
20,0.01534479240042274,0.03204109508418288,0.03964170957550974
21,0.014630371719995114,0.028046683266537625,0.039204057938948544
22,0.013169684754076524,0.025022054072241232,0.038652834419293715
23,0.01171467993969924,0.023075339307524836,0.03490030766116896
24,0.01104749716913961,0.02370001089830896,0.033693173097051665
25,0.009200467949909407,0.01980740406620428,0.03160548531491346
26,0.009459558553995795,0.01884858147036847,0.02771553475638042
27,0.007522314696803127,0.018121227392571385,0.027897491851538943
28,0.00798192978168768,0.014205522117184455,0.025886819175758913
29,0.0062417173246257845,0.015060142530975719,0.023810274626171468
30,0.00565660359400769,0.014027770815403608,0.02132558639470863
